clip_id,video_id,video_title,clip_url,transcription,timestamp,chunk_number,phrase_found
_kOZzmqv3N0_clip_633_639,_kOZzmqv3N0,"Zadbaj o swoje ""win""",https://www.youtube.com/watch?v=_kOZzmqv3N0&t=633s,"Dzwoneczek. Jest, herbaty jeszcze nie było, więc teraz. Dobra herbata jest. Dobra, o poranku jest herbata.  I tak, moi drodzy, będę robił wszystko, żeby zaglądać przed klubem zawsze do maila i można mi zgłaszać urodziny  w komentarzach na Facebooku pod zapowiedzią, ale będę robił wszystko, żeby zawsze zerknąć do maila,  jeżeli ktoś będzie mi chciał zgłosić swoje urodziny, bo zgłoszono mi urodziny Pawła Dzierżanowskiego i Moniki Gajerskiej  przedwczoraj, a ja tego nie zauważyłem, za co przepraszam, ale spóźnione, ale szczere.  Agnieszka Golańska ma dzisiaj urodziny z Nowego Sącza, Aneta Gołaszewska, Marek Korzeniewski chyba miał wczoraj,  ale mnie wczoraj nie było, bo robiła klub Magda, więc dzisiaj już wszystko na żywo, wszystko tak jak do tej pory.  Jutro zresztą też, pojutrze z Warszawy, bo znowu moje ścieżki jutro mnie zawiodą wieczorem do Warszawy,  żeby w poniedziałek z Przemkiem Górczykiem odbyć rozmowę, na którą zresztą on mnie zaprosił.  Przemek, nie wiem, czy znasz takiego youtubera, Przemka Górczyka,  ale zostałem przez niego zaproszony na rozmowę na jego kanale.  Dobra, co jeszcze mogę powiedzieć? Happy Birthday to you!  Dla wszystkich tych solenizantów, którzy mają dzisiaj urodziny, o których wspomniałem,  o których nie wiem, też najlepsze, najlepsze życzenia.  I wreszcie zrobiłem ankietę, ponieważ jesteśmy w tygodniu z nawykiem  stosuj zasadę wygrana, wygrana i praktykuj synergię.  Czy stosuj zasadę wygrana, wygrana i praktykuj synergię.  Czy stosujesz zasadę wygrana, wygrana w swoim życiu?  Tak, zawsze też myślę o innych.",633.66,4," Dobra, co jeszcze mogę powiedzieć? Happy Birthday to you!"
mH-L-ey00M8_clip_542_548,mH-L-ey00M8,Jeszcze o synergii,https://www.youtube.com/watch?v=mH-L-ey00M8&t=542s,"okrągłe urodziny i dla nich  happy birthday to you.  Życzenia najlepsze, urodzinowe, długiego, pięknego,  spełnionego, zdrowego, mądrego, szczęśliwego życia,  żeby się najlepiej działo.  A keto babka wariatka pisze, hejka, to będzie piękny dzień  jak zwykle, chociaż dzisiaj kiepsko spałam, bo  kręczkarku dostałam, tak jakoś do rymu nawet.  No dobra, niech i tak będzie.  I wreszcie, a tak a propos różnic,  zapytałem się odnośnie racji,  Adam Rajczyba napisał, że ten kto ma rację,  ten stawia kolację, ale czy często  czujesz potrzebę udowadniania innym  swojej racji? Taką potrzebę  czuję 5% ankietowanych, żeby  mimo wszystko przekonywać do swojej racji.  Nie czuję takiej potrzeby 38%,  niekiedy tak, deklaruje 40%  ankietowanych, a 17%  mówi z racji.  A racją jest jak z dupą.  Każdy ma swoją, więc ja też mam takie podejście,  że w tym momencie ja nie muszę mieć racji,  bo mam świadomość tego, że, że każdy z nas jest  po prostu inny.  To zresztą.  To jest zresztą chyba najpiękniejszym  elementem naszego życia, że, że każdy z nas  jest inny, że mamy odmienne poglądy,  inne polenty.  inną osobowość.  Najpierw zresztą myślałem o tym, żeby opowiedzieć o tym,  że każdy z nas ma przecież inną osobowość.  I kiedy na przykład jedni mówią, że bardzo dobrze,  że mamy takich ludzi jak optymiści, bo oni wynaleźli samolot.  Ale potrzebni są pesymiści, bo oni wynaleźli spadochron.  Więc i jedni i drudzy są nam niezwykle potrzebni.",542.96,4, happy birthday to you.
Sg-q6vL2AUU_clip_598_604,Sg-q6vL2AUU,Myślenie zdrowego człowieka,https://www.youtube.com/watch?v=Sg-q6vL2AUU&t=598s,"zgłosił, że ma, a Wojtek  to jest ten, który zawsze nawołuje  do tego, żeby dawać kciuki  pod filmem na YouTubie. Dlatego też  zróbmy prezent Wojtkowi  i dajmy kciuk pod  filmem na YouTubie.  Koniecznie na podklubem555,  bo Wojtek zawsze o to prosi  i nawet napisał, że dla niego najlepszym  prezentem byłoby, gdybyśmy  dawali kciuki. Gdzieś to  zobaczyłem, że tak  było.  Widzę, że  gdzieś braliście udział w jakimś  nielegalnym półmaratonie we Wrocławiu.  Numer 2965, to dwie jedynki  powinno pójść dobrze, to mistrzowskie  liczby. Ja mam w ogóle według numerologii  mam mistrzowską  jedynkę, więc to zaczyna  mnie to już przerażać,  że nagle się  znowu dzieje coś takiego.  No nie wierzę.  Nie wierzę. Dobra, Wojtku.  Happy birthday to  you. Dla Ciebie najlepsze życzenia  i dla wszystkich solenizantów dzisiaj,  o których wiem, o których nie wiem  i mamy to.  Dlatego też nawiązując do tego, co  dzisiaj napisałem, myślenie zdrowego człowieka,  czy denerwujesz się na innych ludzi?  5% mówi tak  cały czas, bardzo mnie irytują.  Bardzo często deklaruje  21%, z wiekiem  mi to mija, mówi  51% i w ogóle  ludzie tacy są, ludzie są jacy  są, nie denerwuje mnie w ogóle,  ludzie mnie nie irytują.  23% ankietowanych.  Zgadnij do której grupy ja się zaliczam  i na pewno nie jest to, że  z wiekiem mi to mija, chociaż  trochę też, ale zaliczam się do  tej czwartej grupy w ogóle.  Ludzie są jacy są i często  nawet czytam, że piszą mi  różnego rodzaju komentarze  pod klubem i tak  dalej, a ja sobie mówię  mają takie  prawo. Pisać to im  ślina na język, przynosząc,  no się...",598.1,4, Happy birthday to
ewCqJMV9Yjo_clip_409_415,ewCqJMV9Yjo,O zdrowiu i energii zza koła podbiegunowego,https://www.youtube.com/watch?v=ewCqJMV9Yjo&t=409s,"91 dni z rzędu, codziennie, a zobaczysz, co się stanie.  To jak? Napijesz się ze mną herbaty?  A ja mam dzisiaj nie herbatę, a mam dzisiaj wodę.  I ta woda to jest norweska woda.  Arctic Water.  Też ma tak przyczepioną już tutaj nakrętkę, pomimo, że Norwegia do Unii Europejskiej nie należy, ale już mają.  Ale wodę mają pyszną, bo to jest woda arktyczna.  Powiedziano mi w recepcji, że to jest taka specjalna, bardzo zdrowa woda, więc co?  Na zdrowie. Na zdrowie tą dobrą wodą.  I dobrze.  Intro mieliśmy.  Zacznijmy od tego, że tak woda była dzwonka.  Nie będzie, ale urodziny.  Jedyne, jakie dzisiaj widzę, to Dominika Kęsi-Krzymańska.  I dla Dominiki Kęsi-Krzymańskiej najlepsze życzenia.  I dla wszystkich dzisiejszych solenizantów, czy jak kto woli jubilatów.  Ja nie będę się sprzeczał.  Ja wszystkim przyznaję rację po prostu.  Najlepsze życzenia i happy birthday to you.  Najlepsze życzenia.  I jeszcze zapytałem się w związku z tym.  Dobra, zanim...  Zanim...",409.92,2, Najlepsze życzenia i happy birthday to you.
kwZBHhBY3m0_clip_517_523,kwZBHhBY3m0,Zadbaj o swoją energię,https://www.youtube.com/watch?v=kwZBHhBY3m0&t=517s,"dlatego, że są burze, tak jak Emilia  zauważyła. Ja jak patrzę  w tę stronę tutaj, bo tu mam większy  monitor, a na wprost mam prompter  i tam mam kamerę i do Ciebie  wtedy mówię, widząc tak samo  ewentualnie  komentarze.  Dobra, moi drodzy, dobra.  Herbata jest.  Napijesz się ze mną herbaty o poranku?  No to napij się ze mną  herbaty.  Oczywiście  dwodeczek też jest.  Ten taki pięknie brzmiący.  W takiej troszeczkę  desperacji szukałem jeszcze, kto ma  dzisiaj urodziny.  Trochę przycina. No, co mam  zrobić? No, co mam zrobić? No, jest to poza  strefą mojego wpływu. Wszystko  jest tak samo jak do tej pory i uwaga,  trochę przycina. Nie wiem  dlaczego.  Nie mam pojęcia. Widzę właśnie, że  intro mocno przycinało,  ale napisz mi proszę,  czy teraz jest dobrze.  Czy wszystko jest okej?  Czy dalej przycina?  Bo wtedy to będę się troszeczkę  denerwował.  Ale jak się będę denerwował, to nie zacznie  lepiej działać przez sam fakt. Czy zacznie?  Chyba jednak nie.  No dobra.  Proszę cię, napisz mi,  czy wszystko wróciło do normy.  Jest okej. Dobra.  Dobra, czyli herbatę mieliśmy, dzwonek mieliśmy.  Urodziny ma Piotr Przątka,  Mira Zalewski i Kasia.  Tak ma na nazwisko, ale napisała mam urodziny.  To dla niej też i dla wszystkich tych,  którzy się nie przyznali jeszcze  do tego. Najlepsze życzenia.  Happy birthday to you.  No i dobrze. Jest dobrze.  Jest dobrze, moi drodzy,  a będzie jeszcze lepiej.  Spodziewajmy się  najlepszego, bo prawo oczekiwania  działa. To nie tylko prawo przyciągania,  ale prawo oczekiwania.  Czyli jeżeli czegoś z wiarą oczekujemy,  to ma to prawdopodobieństwo, że się  je sprawdzi.",517.88,3, Happy birthday to you.
Tot0z1zaty8_clip_523_529,Tot0z1zaty8,"O nadmiarze, czyli obżarstwie",https://www.youtube.com/watch?v=Tot0z1zaty8&t=523s,"Ogromny to zaszczyt dla mnie. Ja nieustannie dla zdrowia zakwas z buraków piszę Jola Szczawińska, też wypijam sobie na rozpoczęcie mojego okienka żywieniowego, wypijam sobie zakwas z buraków, ale też niecodziennie wypijam sobie też wodę z octem jabłkowym, bo wyczytałem, że to dobrze działa.  Natomiast obserwuję mój organizm i patrzę, jak ja się po prostu czuję po tym. Dobra, urodziny. Tylko wiem o jednych urodzinach, że dzisiaj Kamil Kulpa ma urodziny. Więcej nie wiem, ale tak sobie myślę, że całkiem sporo osób,  bo jak mamy w tej chwili już ponad... Czekaj, bo muszę sobie odświecić.  Odświecić tę stronę i zobaczę, ile w tej chwili mamy osób na Facebooku i łącznie tak sobie myślę, a też myślę, tak sobie myślę, że łącznie mamy w tej chwili już ponad dwa tysiące, zbliżamy się gdzieś do dwóch i pół tysiąca osób na żywo o tej porze,  więc to jest całkiem, całkiem spora sala. Prawie dwa i pół tysiąca osób teraz łącznie na dwóch kanałach na YouTubie i na dwóch kanałach na Facebooku,  więc myślę, że całkiem sporo.  Sporo osób dzisiaj ma urodziny.  Piszesz, Justyna pisze, że zakwas z buraków to sztos. Ja nawet to lubię, ten smak.  Zatem, moi drodzy, tylko widzę, że Kamil Kulpa ma dzisiaj urodziny, ale wszyscy ci, co dzisiaj mają urodziny, o których wiem, o których nie wiem, którzy są w klubie i nie są, dla nich happy birthday to you.  Najlepsze życzenia, żebyśmy żyli w zdrowiu.  Tak.  Do tego tygodnia, żebyśmy żyli długo, w szczęściu i cieszyli się życiem, bo tylko radość żyje.",523.7,3," Zatem, moi drodzy, tylko widzę, że Kamil Kulpa ma dzisiaj urodziny, ale wszyscy ci, co dzisiaj mają urodziny, o których wiem, o których nie wiem, którzy są w klubie i nie są, dla nich happy birthday to you."
WJgqedfas58_clip_445_451,WJgqedfas58,Jeszcze raz o Ikigai,https://www.youtube.com/watch?v=WJgqedfas58&t=445s,"Kornelia ma chyba dwa lata w ogóle.  A patrzę tak jeszcze, czy jeszcze ktoś się zgłosił z urodzinami,  ale chyba już nie.  No i jeszcze jest Michał Barczykowski,  który kończy dzisiaj równe 40 lat,  a to nasz cudowny weterynarz,  którego zresztą mieliśmy okazję już gościć też w klubie 555.  Zatem, moi drodzy, dla nich wszystkich  Happy Birthday to you!  Najlepsze życzenia dla wszystkich dzisiejszych solenizantów,  którzy obchodzą urodziny,  o których wiemy, których nie ma w klubie, są w klubie, obojętne.  Przecież życzymy wszystkim jak najlepiej, prawda?  Prawda? No jak nie?  No oczywiście, że tak.  Życzymy, bo my klubowicze z klubu 555  życzymy wszystkim jak najlepiej,  bez względu na to, kim są,  bo wiemy, że życzliwość  jest dla nas najważniejsza.  Życzliwość jest jedną z pięciu wartości klubu.  A przypomnę tylko, że to jest rozwój osobisty,  balans, samodyscyplina,  to jest życzliwość i odpowiedzialność.  To nasze pięć klubowych wartości.  Dawno o tym nie mówiłem już  i warto to co jakiś czas przypomnieć.  No dobra.  Cóż, jeszcze tylko zapytałem się,  zapytałem się w ankiecie,  tak nawiązując troszeczkę do filmu  Choć goni nas czas.  Dzisiaj pytanie z filmu.  Czy odnalazłeś radość życia?  Czy jesteś szczęśliwy?  47%, i to jest świetny wynik,  to jest naprawdę rewelacyjny wynik,  deklaruje, tak, życie jest pięknym darem.  Czyli odnalazłem radość życia,  życie jest pięknym darem.  To niezwykle dobra wiadomość,  że 47%.",445.46,3, Happy Birthday to you!
s0-Fb3v8BNI_clip_553_559,s0-Fb3v8BNI,Lekcje długowieczności,https://www.youtube.com/watch?v=s0-Fb3v8BNI&t=553s,"mailowy.  A teraz tylko  wszystko sobie powyłączam  i  dobra. I co?  Dla tych osób oczywiście, które  mają dzisiaj urodziny, musi  być happy birthday to  you.  Tak króciutko tylko. I najlepsze  oczywiście życzenia. Długiego,  pięknego, spełnionego,  bogatego, zdrowego, mądrego,  uduchowionego  życia. No bo dzisiaj  właśnie trochę będzie  na ten właśnie temat.  A zapytałem dzisiaj  w ankiecie  i odpowiedziało już ponad tysiąc  osób, czy wiesz,  jaki jest twój sens istnienia?  Czyli  dlaczego tu jesteś?  Jeżeli ktoś nie wie  o co chodzi, to może też sobie kupić książkę  Kawiarnia na końcu świata.  Również w naszym heksagonowym sklepie.  Dlaczego, czy wiesz,  jaki jest twój sens istnienia? Dlaczego jesteś  na ziemi? Dlaczego  żyjesz? I uwaga.  Tak, i to jest piękne.  Odpowiedziało trzydzieści trzy  procent. Pięć  procent, i to też nie jest przypadek,  odpowiedziało sobie na szkoleniu  zrób z życia arcydzieło.  Ciągle szuka sześćdziesiąt  procent i dwa procent mówi  nie wiem, ale chyba nie  chcę tego.  Masz do tego pełne prawo.  Jeżeli taka jest twoja  decyzja.  Ale myślę, że  to, co pisze te trzydzieści trzy  procent, tak, i to jest piękne,  to wiedzieć,  dlaczego jest się na tej ziemi.  Ja na przykład od kilku lat  wiem, dlaczego jestem na ziemi.  Odkryłem to,  właściwie przeczuwałem to już  dużo, dużo wcześniej. Kiedyś  też może o tym opowiem.  Bo dzieją się pewne  rzeczy  przez wiele, wiele  lat, które dawały mi wszechświat,  jakby...",553.76,4, być happy birthday to
j3hUqnqhqlw_clip_438_444,j3hUqnqhqlw,Rób to dla siebie!,https://www.youtube.com/watch?v=j3hUqnqhqlw&t=438s,"To co wiem to jeszcze chyba Artur Kubanik, ale więcej nie wiem.  Artura poznałem kiedyś na początku klubu 555, teraz pewnie nie ogląda, a może ogląda, a może później, tego nigdy nie wiem.  Ale dla nich oczywiście, happy birthday to you, najlepsze życzenia urodzinowe dla wszystkich, którzy mają urodziny.  Widzę, że sypią się pozdrowienia z całej Polski i dobrze.  A jeszcze jest książka Rafała Wicijowskiego, żyjesz tylko raz, o to nie wiedziałem nawet.  Ale najlepsze życzenia mamy, więc tak, był dzwonek, była herbata, były życzenia.  Zapytałem, tak dzisiaj nie przychodziło mi żadne pytanie do głowy, o co mógłbym Cię zapytać, ale zapytałem się, czy znasz książkę?  Robina Szarmy, nasz książkę napisałem? Nie, no co ja ostatnio robię?  Nasz książkę Robina Szarmy, który sprzedał swoje Ferrari, tak, nawet czytałem 12%, znam, ale nie czytałem 25% i 63% tej książki nie zna.  To właśnie z tej książki pochodzi dzisiaj zapowiedź, który zresztą to tekst czytałem również wczoraj.  Czy ja wszystko na pewno zrobiłem?  Nie, nie zrobiłem wszystkiego.  Nie powiedziałem dzień dobry, dzień dobry, dzień dobry i nie powiedziałem uśmiechnij się.  Ja jestem jakiś taki dziwnie, mam taki dziwny umysł, że czasami lubi coś zmieniać i ucieka od takich utartych rytuałów, czyli to oznaczałoby, ma to swoje wady i zalety.  Mam duży problem z wdrażaniem nawyków, ale mam w tym momencie jedną korzyść.  Nie wpadam w żadne nauki.  Nie wpadam w żadne nauki.",438.8,3," Ale dla nich oczywiście, happy birthday to you, najlepsze życzenia urodzinowe dla wszystkich, którzy mają urodziny."
xyV-3Dj9keY_clip_503_509,xyV-3Dj9keY,Inwestycja o największym zwrocie,https://www.youtube.com/watch?v=xyV-3Dj9keY&t=503s,"Kiedykolwiek? Próbowałaś? Pić hibiskus z miętą?  Genialny smak, naprawdę.  Nie trzeba dodawać cukru, w ogóle nic.  Zresztą cukru nie dodaję ani do kawy, ani do herbaty już od dawna.  Ale pyszna jest ta herbata, po prostu.  Zrobiłem sobie taką dosyć długą przerwę i teraz smakuje epicko.  No cóż.  No cóż, widzę, że jeszcze chyba nie ujrzałem wszystkich informacji na temat tego, kto ma dzisiaj urodziny.  A jest, jeszcze córka Adama Rajczyby, a ma takie piękne imię, Noemi.  Noemi Rajczyba.  Dobra, ciekaw jestem, czy Noemi nas słucha, ale zapisuję sobie Adam.  I mają dzisiaj urodziny Edyta Farian, Marek Ziółkowicz.  Marek Ziółkowski, Ala Turska i Noemi Rajczyba.  Piękne imię, prawda?  I dla nich takie szczere, płynące z głębokiego serca życzenia.  Pięknego, cudownego życia.  Aczkolwiek myślę, Noemi to młoda dziewczyna jest, ale ma przed sobą całe, więc niech to całe wasze życie będzie naprawdę piękne.  Długie, zdrowe, bogate, szczęśliwe, spełnione, pełne, pełne spełnionych marzeń.  Happy birthday.  To you.  Bywało lepiej.  I córka Noemi dziś bierze ślub w ogóle.  No jakie wydarzenie, dwie klubowiczki dzisiaj biorą ślub.  Niesamowite.  No to dla nich, dla Noemi i dla Aleksandry Szymik najpiękniejsze życzenia.  No niesamowite.  Aż jestem wzruszony.  Hmm.  A B.A.J. pisze, dzień dobry, to moje kolejne podejście do wstawania o piątej pi...",503.6,3, Happy birthday.
tEZAXzKQxgw_clip_547_553,tEZAXzKQxgw,Jeszcze o dokonywaniu wyborów,https://www.youtube.com/watch?v=tEZAXzKQxgw&t=547s,"Dla moich, dzisiaj dla naszych solenizantów, szczere od serca, happy birthday to you, takie z serca płynące życzenia.  Ja naprawdę każdemu dobrze życzę i moje serce jest pełne życzliwości dla ludzi, nie osądzam.  Czasami bywa tak, że ktoś mówiąc różne rzeczy lub pisząc wywołuje moje nieprzyjemne uczucia, ale wtedy staram się zrozumieć, że ktoś może mieć inne wartości, inne spojrzenie na życie, inaczej rozumieć świat.  Ja nie osądzam i jestem pełen życzliwości dla ludzi bez względu na to, kim są, jakiej są narodowości.  Jaki mają kolor skóry, bo wiem, że każdy człowiek przychodząc na świat chce przeżyć to życie według własnych wartości dobrze, a my nigdy nie wiemy, jakie wartości wcześniej zaszczepiono danemu człowiekowi.  Ale to tak może troszeczkę filozoficznie zabrzmiało, ale naprawdę życzę każdemu człowiekowi dobrze.  Nie ma w moim sercu nienawiści.  A jeżeli ktoś robi coś w moim kierunku, coś co mi się nie do końca podoba, to staram się zrozumieć, dlaczego właśnie tak.  Każdy z nas jest inny, każdy z nas ma swoje problemy i to nie jest tak, że ktoś, kto jest poszkodowany przez los, myśli, że tylko jego problemy są największe.  Tylko są też tacy ludzie.  Ludzie, którzy mają czasami większe problemy, ale o nich po prostu...",547.16,4," Dla moich, dzisiaj dla naszych solenizantów, szczere od serca, happy birthday to you, takie z serca płynące życzenia."
